"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC106583351",2284.60335150909,-4.01444544242157,1.11333110711285,-3.60579652968833,0.000311196906973459,0.0106836913378197
"LOC123740249",0.315863344366757,0.366611188117498,8.81934949622381,0.0415689601908247,0.966842318023329,NA
"LOC106583352",136.611841319212,-0.474656434005374,0.364133629421182,-1.30352265117582,0.192396388382601,0.592368464069878
"LOC106583354",13.0391417633421,-3.67376178835034,1.26546399659779,-2.90309467375387,0.00369494919559427,0.0617392749998902
"LOC106583355",226.047090604723,-0.50208118791337,0.270946105722536,-1.85306663321277,0.0638728086125305,0.352334134471431
"LOC106583386",76.7816366478072,0.175338985725326,0.549503783944131,0.319086038801787,0.749661270170827,0.938716713030422
"LOC106583400",18.6297319160794,0.538426141641901,1.02649689280434,0.524527785145992,0.599911499580274,0.887841387519307
"LOC106583419",1107.34188332268,0.0671068545411121,0.33149842797292,0.202434910329633,0.839576738819647,0.963563743365332
"LOC106583425",511.925628687022,-0.0622009622370716,0.26714448661295,-0.232836406342126,0.815888441558414,0.958031402761417
"LOC100169853",66.629222478355,-0.196268448148853,0.737196371020255,-0.266236318929818,0.790057213606977,0.951875026868831
"LOC100136502",72.0783121717316,0.807797594472495,0.711255916691211,1.13573409445984,0.256067866923863,0.66312243252847
"LOC100136446",1223.64745023259,-0.483840575250596,0.371345958265285,-1.30293750202862,0.192596099340007,0.592677094500561
"csn7a",403.686677663254,-0.274239267442758,0.229272913525404,-1.19612588868843,0.231647436262177,0.639526047815371
"LOC106583440",3.63078522731299,0.640478973286241,2.11260121697256,0.303170786867231,0.761759710683363,NA
"LOC106583450",91.1292293581091,0.682990541692507,0.802142343901126,0.851458032212664,0.394514966800577,0.773910987806296
"LOC123729550",148.118084359036,0.733210466903796,0.726417529557639,1.00935128499762,0.312806192643479,0.713251672704572
"LOC106583455",284.174201880781,-0.287001672833331,0.294383743696627,-0.974923646358327,0.329598135636044,0.727947049000862
"LOC123729551",10.1070121658413,0.859842345176903,1.39300312756273,0.617258014833986,0.537064555095163,0.856844384358759
"LOC106583467",355.712983496698,-0.222617756481049,0.27836714772547,-0.799727116867245,0.42386891830054,0.794684739229964
"LOC106584656",0.880328597831894,3.35937909634957,5.31333060902805,0.632254859248084,0.527220355208184,NA
"LOC106584664",0.603398710806895,-1.22793722848552,8.62969781611576,-0.142292030920524,0.886849340883323,NA
"LOC106583484",35.6705898728503,2.42501110423702,0.778895272357002,3.11339815543973,0.00184946328502797,0.0382704241348343
"nr0b2",1.50516517074336,1.86379091127416,2.97981481712091,0.625472059728514,0.531661280653663,NA
"LOC106583495",94.4200190822275,-0.433099393193147,0.382324228017244,-1.13280655908004,0.257295496411876,0.663964456540163
