"","value.var"
"LOC106572073",0.0282776543805837
"LOC123739904",0.0282531112684001
"LOC100136409",0.0282500463741871
"LOC106603842",-0.0282042481706597
"LOC106592456",0.0281432389619935
"LOC106577200",0.0281304636317214
"LOC106583450",0.0281200675317531
"LOC106595339",0.0281159721706143
"LOC106606886",0.0280634302271237
"ndufc2",0.0280038586513726
"LOC106601291",0.0280014034278392
"csrnp1b",0.027998165018007
"LOC106606968",0.0279961558688155
"spcs3",0.0279891018636591
"otor",0.0279794076941518
"LOC106565451",-0.0279598904384069
"LOC123743587",0.0279521986506317
"LOC106585360",0.0278966189503424
"LOC106597797",-0.0278816542888904
"LOC106607236",0.0278539185900855
"LOC106574478",0.0278504605332691
"LOC106584318",0.0278479576867984
"LOC123743786",0.0278306959369808
"LOC106611321",-0.0278293995485655
"LOC106584667",0.0278208626865797
"nat16",-0.0278184317406063
"LOC123738718",0.027814902206566
"LOC106602292",-0.027802628888259
"LOC123724976",0.0277886683676366
"LOC123742598",0.0277764186398521
"LOC100329141",0.0277310089171967
"LOC106594615",0.0277288545996943
"si:ch211-106n13.3",-0.0277286349246375
"LOC123739255",-0.0276982701572068
"LOC106585744",-0.0276745561715409
"LOC123743259",0.0276709251586254
"LOC106590012",-0.0276549426225222
"LOC123725197",0.0276546750181098
"LOC123728350",0.0276352748064662
"LOC106604712",0.0275625636268237
"LOC106610015",-0.0274894735246015
"LOC123726920",0.0274878502946439
"LOC123725274",0.0274856864961293
"LOC106603640",-0.0274721067329876
"LOC106611915",0.0274425583901964
"LOC106613622",0.0274350112238598
"estd",0.0274097397267668
"LOC106574583",0.0274077003785698
"LOC106602046",0.0273764934224083
"usmg5",0.0273762230447863
"prrc1",-0.0273476628750069
"LOC106598420",-0.0273474608036314
"LOC106563424",0.0273389002962637
"LOC106598590",0.0273369105322709
"LOC106609751",0.0273238888667322
"LOC106579236",0.0273207887301014
"LOC123744316",0.0272831671896997
"atp5h",0.0272687303335159
"LOC106588813",0.0272654389895919
"LOC123724192",0.0272538820063092
"LOC106613327",-0.027193288613961
"LOC106570100",0.0271294260294506
"LOC123733259",-0.0271251984522186
"LOC106587204",0.0270732754264705
"LOC106562280",-0.0269920231112553
"LOC106609325",-0.0269786884067866
"LOC106603974",0.0269728913712783
"LOC123726787",0.0269584595149578
"LOC106588620",-0.0269158479191783
"LOC106561812",-0.0269143866331497
"pam16",0.0268726176863204
"LOC106569855",0.0268319410032119
"tcima",0.0267701175289151
"LOC106590075",-0.0267667931438258
"LOC106604788",-0.0267214560354737
"LOC106599011",0.0267171167471649
"LOC106580674",0.0266961516569596
"LOC106580778",0.0266310160386346
"nduab",0.0265665725781335
"cats",0.0265540739453704
"LOC100194600",-0.0265200942436512
"LOC123742622",0.0264603084068363
"LOC106602072",0.0264449222255473
