"","value.var"
"A0A1S3QKW9",-0.00828920312190428
"A0A1S3RSV5",-0.00828220167567822
"B5XE27",-0.00828030853501317
"A0A1S3NEI6",-0.00827527577619613
"B5X7J7",0.00827161583421382
"C0HBE4",-0.00827086817762508
"B5XEI6",0.00826359478893783
"A0A1S3SM15",0.00826062423905579
"A0A1S3SYC7",-0.00824843269482136
"B9EQ57",-0.0082401796385465
"B5DG56",-0.00823961488226597
"A0A1S3PNT7",0.00823509310769829
"A0A1S3KIR6",-0.00823402206479572
"A0A1S3LNT2",0.00823206031030596
"A0A1S3SBE4",-0.00822954055788085
"A0A1S3NQ06",-0.00822952644935217
"A0A1S3PLF9",-0.00822752337567764
"A0A1S3MET4",0.00822229649298193
"A0A1S3LKY3",-0.00822068154354198
"A0A1S3QS40",-0.00821934544100568
"A0A1S3SQT9",-0.00821883283109083
"B5X8A3",0.00821599354354799
"A0A1S3M4P3",-0.00821517472351144
"A0A1S3QJS8",-0.0082123974356463
"A0A1S3L2L4",-0.00820376734968792
"B5X5B4",-0.00819799181537958
"A0A1S3RED8",-0.00819317446500585
"A0A1S3LDY4",0.00818940859332551
"A0A1S3Q8P8",-0.00818582136252076
"A0A1S3R9L1",0.00818457265439577
"B5XFZ2",-0.00818445784332522
"C0H961",-0.0081816302248711
"C0H9C5",0.00817992023286471
"C0HAU4",0.00817700870479879
"A0A1S3N5W4",-0.00817424359128584
"A0A1S3QRM9",-0.00817415674492113
"A0A1S3QZE9",0.00817253411038885
"A0A1S3LKZ1",-0.00816789175356384
"A0A1S3PN27",-0.00816775864318049
"A0A1S3SAD4",-0.00816122664347603
"A0A1S3PZ71",-0.00815666772533746
"A0A1S3NB97",0.00815656335593373
"A0A1S3NDU9",-0.00815503828446947
"A0A1S3L3J4",-0.00815319963879285
"A0A1S3QCW8",0.00814966467292759
"A0A1S3QSS3",-0.00814729546022424
"B5X8C2",0.00814418455746841
"A0A1S3SIR9",-0.00814377021503552
"B5XAK9",0.00813499667844908
"A0A1S3RRL1",0.00812536207824575
"A0A1S3SAX4",0.00812249330498681
"A0A1S3MXH9",-0.00812137523496514
"A0A1S3SZC4",-0.0081201567305516
"A0A1S3SGB9",0.00811946374302135
"B5XGC0",-0.00811865218809667
"B5XBZ2",-0.00811505193033712
"A0A1S3NM66",-0.00811289847586333
"A0A1S3SBN9",-0.00810857988286029
"B5X5U9",-0.00810725050440823
"A0A1S3N4U0",-0.00810615915713963
"A0A1S3PB86",0.00809923528657786
"A0A1S3LKX4",-0.00808725992220666
"A0A1S3L113",-0.00807602969625781
"A0A1S3SRW3",-0.0080740903469618
"A0A1S3NID3",-0.00806486639945408
"A0A1S3RYR3",-0.00806014837395968
"A0A1S3N105",-0.00805954388668705
"B5XD14",-0.00805768985412163
"A0A1S3NRC3",0.00805514576462125
"A0A1S3PVI6",-0.00805135451092084
"B9ELV7",0.00805028005680415
"B5DGG6",-0.00805023951073457
"B5X1F7",-0.00804814165163135
"C0H947",-0.00804771856959253
"A0A1S3NYK0",-0.00804697832335477
"B9EMJ0",0.00803951396082709
"B9EL89",0.008038329084733
"A0A1S3MTW1",-0.00803517939633742
"A0A1S3QZV5",0.00803080274427123
"A0A1S3RAM9",-0.00802873685731286
"A0A1S3KNV6",0.00802131214634514
"A0A1S3P4Y1",-0.0080188766577247
"A0A1S3LJ26",-0.00801751348319653
"A0A1S3PTL2",0.00801397291868045
"A0A1S3MCD1",-0.00801026259650191
"A0A1S3SSA3",-0.00800833934476871
"A0A1S3MKB9",-0.00800832118688117
"B5X798",-0.0080077906738837
"A0A1S3MLN9",-0.00800637961285424
"A0A1S3SYI9",-0.00800438608658968
"A0A1S3N3E5",-0.0080031964128748
"A0A1S3LS03",-0.00800051208213941
"A0A1S3NRS7",0.00799939017605094
"A0A1S3MAU2",-0.00799416689072431
"A0A1S3SRS5",0.00799063092812565
"C0H826",-0.00798847199131864
"A0A1S3QW47",-0.00798059223474643
"A0A1S3QDZ9",-0.00798001309949795
"A0A1S3Q4T6",-0.00797275225714357
"A0A1S3RTZ1",-0.00796862538483176
"A0A1S3PI12",-0.00796578169113942
"A0A1S3QCZ8",-0.0079628724680896
"B9ENH3",-0.00795549803439369
"A0A1S3M888",0.00795331513069158
"A0A1S3LPX2",-0.00795325006414194
"B5X101",-0.00794779767516703
"B5X6W2",-0.00794061705447131
"A0A1S3QFV1",-0.00793976323653619
"B5X1K1",-0.00793359382886333
"A0A1S3MAC1",-0.00793306243797107
"B5X3B2",-0.00793200450673508
"A0A1S3P1A5",-0.00792884647671932
"A0A1S3MBN3",-0.00792861794720778
"C0HA01",0.00792859767324661
"A0A1S3MBK6",-0.00792676961903501
"B5X4F2",-0.00792440434021429
"B5DGI7",-0.00792237997751732
"A0A1S3N9S2",-0.00791928701835187
"A0A1S3RNK4",0.00791714584341082
"A0A1S3KJ79",-0.00791511857056537
"A0A1S3MTJ2",-0.00791020755296296
"A0A1S3ML54",0.00790840895063852
"A0A1S3STM9",-0.00790762635765862
"A0A1S3RU12",-0.00790628088256197
"A0A1S3KK08",-0.00790052494783419
"B5X3Y4",0.00789528858318006
"A0A1S3T360",0.00788585800804804
"A0A1S3PW71",-0.00787558278317547
"A0A1S3KVW8",0.00787352639286905
"A0A1S3P0V6",-0.00787287709114272
"A0A1S3MC75",0.0078708328224946
"A0A1S3PBA0",-0.00785857487181018
"A0A1S3L661",-0.0078583147268082
"A0A1S3PN91",-0.0078551222843934
"B5DGI4",0.00785013169523783
"A0A1S3REY1",-0.00784813232672285
"A0A1S3QZ72",-0.00784649428610786
"A0A1S3MQX7",0.0078442235693925
"A0A1S3NN74",0.00784060692555513
"A0A1S3P1E8",-0.00783943115762533
"A0A1S3P3N6",-0.00783615026348451
"A0A1S3NIK1",-0.00783592129867771
"B5XA94",0.0078348709278249
"A0A1S3NZ03",0.00783433519931191
"A0A1S3SI13",-0.00783409372230568
"A0A1S3LUJ2",-0.00783080369480589
"A0A1S3M2R2",-0.00782907060815669
"A0A1S3LJK6",-0.00782468006660643
"A0A1S3Q8S9",-0.00781191517294229
"C0H8I2",-0.00781182022138127
"A0A1S3NX33",-0.00780862123541721
"A0A1S3L2K9",-0.00780426544704891
"A0A1S3NSE7",-0.00780396789437029
"A0A1S3QTH5",0.00780098566938478
"B5XC50",0.00779649103699682
"A0A1S3KQ99",-0.00779562381194183
"C0HBN3",-0.0077921961557465
"A0A1S3MLH8",0.00779012780793569
"A0A1S3NAT7",0.00778435071052712
"A0A1S3MKY2",-0.00778359594220866
"B5X1E5",-0.00777998892302007
"A0A1S3T4H6",-0.00777993489778996
"A0A1S3N3S2",-0.00776872055225713
"A0A1S3L5D7",-0.00776692448178268
"A0A1S3SGJ8",-0.00776559166369284
"A0A1S3NP00",-0.00776416866020528
"A0A1S3Q647",-0.0077639339528013
"A0A1S3QSM7",0.00776177609457495
"A0A1S3MDQ0",0.00775923835974819
"A0A1S3PP52",-0.00775872294424804
"A0A1S3RM51",-0.00775476268139611
"B5DGN6",0.007748445240985
"A0A1S3L3W3",-0.00774804758046541
"A0A1S3PTG5",0.00774630304847988
"A0A1S3L0R4",-0.00774578720868589
"B5X3W0",-0.00774485311814877
"A0A1S3PA06",-0.00774223374100109
"A0A1S3MKQ3",-0.0077387994957958
"A0A1S3KZ07",-0.00773853980132798
"A0A1S3MGA6",-0.00773620178943891
"A0A1S3R533",0.00773237810217402
"A0A1S3SZI4",-0.00771817145209272
"A0A1S3SI74",-0.0077144853518063
"A0A1S3SYI3",0.00770835118352303
"A0A1S3LRX6",0.00770760036734388
"B5XFC3",0.0077062353189279
"A0A1S3RJK7",-0.00770384862932988
"A0A1S3MSH8",-0.00770324722762534
"A0A1S3KUD8",0.00769492758552489
"A0A1S3SVR4",0.00769070914748385
"A0A1S3SNS0",-0.00768871358918666
"A0A1S3MLI9",0.0076795613635342
"A0A1S3LY90",0.00766996621280261
"A0A1S3Q2P4",0.00766862813126738
"A0A1S3RJ63",-0.00766400666285083
"A0A1S3MUK6",-0.00766290253768687
"A0A1S3RHP7",-0.00766204528799237
"A0A1S3RCA8",-0.00765903383369395
"A0A1S3P2K7",-0.00765854542151917
"A0A1S3S780",-0.00765767358485508
"A0A1S3PK17",-0.0076571269748215
"A0A1S3LYQ0",0.00765676997179987
"A0A1S3RH21",-0.00765499681131731
"A0A1S3PZ11",-0.00765477628051116
"A0A1S3T6U6",-0.0076520616801105
"B5XCH2",-0.00764827164620986
"A0A1S3QYX6",-0.00764758812047381
"B5XC58",-0.00764680435494077
"A0A1S3MN49",-0.00764017373177466
"A0A1S3LCW4",-0.00763948033872141
"B5X5K2",-0.00763872394746866
"B5X2N2",0.00763267031365799
"B5X2W8",-0.0076271524562502
"A0A1S3QJ09",0.00761440328244841
"B5X215",0.00761287320390729
"A0A1S3RLJ8",-0.00760935424465695
"A0A1S3QPB6",-0.00760774069026806
"C0H8X0",-0.00760157914674798
"A0A1S3M8H3",-0.00759985520806921
"A0A1S3QQ36",-0.0075991728613256
"A0A1S3MDD6",-0.00759672908695827
"A0A1S3MDI6",0.00759239392079606
"A0A1S3NKU6",-0.00759156669280876
"A0A1S3SY83",0.00758789949293287
"A0A1S3NUW1",-0.00758647107541192
"A0A1S3LJW3",-0.00758212264276843
"B5XCL8",0.00758134132567327
"B5DGJ0",-0.00757998122567099
"A0A1S3NZV1",-0.00757928500647846
"B5X3I7",-0.00757447083059668
"A0A1S3RRS0",-0.00757238452567329
"A0A1S3Q9N2",-0.00756668505948383
"A0A1S3R1G1",0.00756637256327337
"A0A1S3NW07",0.00756358771978451
"A0A1S3Q9Y3",-0.00755550202590602
"A0A1S3L0V8",-0.0075511333372855
"A0A1S3MX78",-0.00754744327668426
"A0A1S3SI26",-0.00753951612396757
"B5XD08",-0.00753929971057789
"B5X693",-0.00753619104286244
"A0A1S3LXJ4",-0.00753575861908745
"A0A1S3KIX9",0.00752807738479906
"A0A1S3Q253",-0.00752801204980273
"A0A1S3LG91",-0.00752234892294023
"A0A1S3NZC2",0.00751582793651862
"A0A1S3Q4X3",-0.00751474839972579
"A0A1S3R7J9",0.00751402786486394
"A0A1S3R8F9",-0.00751335277095249
"C0HBC2",-0.00750926956659767
"A0A1S3NVZ3",0.00750012563613046
"A0A1S3N6T1",-0.0074973887993088
"A0A1S3RIV3",0.00749544821456687
"A0A1S3LYU4",-0.00748764848670647
"A0A1S3RCJ5",-0.00747866234811155
"M4VHS4",-0.00747732908882082
"A0A1S3M052",0.00747024776681169
"A0A1S3SB18",-0.00746881916870979
"A0A1S3NT62",-0.0074669685542385
"A0A1S3N6K4",-0.00745779356424173
"A0A1S3KWX9",-0.00744908023679092
"A0A1S3RF10",0.00743922676939731
"A0A1S3LLR2",-0.00743845804117512
"A0A1S3NFL5",0.00743805381641257
"A0A1S3RKB2",-0.00742953593155122
"A0A1S3QMQ8",0.00742531409273202
"A0A1S3LKM5",-0.00742319688008038
"A0A1S3L8E0",0.00742156276800435
"B5DGC7",-0.00741866488111692
"A0A1S3MUZ7",-0.00741614781898955
"A0A1S3RF50",-0.00740626551034033
"A0A1S3S3L0",0.00739967830369672
"B5X704",-0.00739952357837392
"A0A1S3SIX4",0.00739569349223702
"A0A1S3LT14",-0.00738792984765251
"A0A1S3S1N7",-0.00738344011351705
"A0A1S3MI49",0.00738155390688388
"A0A1S3NPU8",0.00737994603217978
"A0MT11",-0.00737820972129992
"C0H9Y2",-0.007375034989833
"A0A1S3M1G1",0.00737189667949602
"A0A1S3RHJ7",-0.00737118032357239
"A0A1S3S767",-0.00737061924043505
"A0A1S3NI20",-0.00737028964530346
"A0A1S3N9C0",-0.00736486945050359
"A0A1S3N2E5",0.007364032976703
"A0A1S3SEG8",-0.00736268339815874
"A0A1S3L6Q3",0.00736231359031267
"A0A1S3M2U1",0.00735917618625172
"A0A1S3R2C2",0.00735850809260837
"B5X341",0.0073584309275827
"A0A1S3NK91",-0.00735808800251548
"A0A1S3NEG0",-0.00735588854779922
"A0A1S3PV75",-0.00735466129049537
"B9EL39",0.00735131110911742
"A0A1S3ND40",0.00735010613251318
"A0A1S3KPE0",0.00734498465727876
"A0A1S3RWL0",0.00733845665898269
"A0A1S3QVF7",0.00733481477631283
"A0A1S3LD29",-0.00732854042155111
"A0A1S3LT86",0.00732787898935049
"A0A1S3P9Z8",-0.00732583232351088
"A0A1S3LHS8",-0.00731206037263783
"C0H7G5",0.00731181227953134
"A0A1S3LSU9",-0.00730935258706613
"A0A1S3KLC5",0.00730418649966751
"A0A1S3MBZ3",0.00730118799516193
"A0A1S3SBC5",0.00730048115289386
"A0A1S3REF4",0.0072943289513283
"A0A1S3KWW1",-0.00729280467444349
"B5X4J9",-0.00728998835934909
"A0A1S3R5I2",0.00728785767386947
"A0A1S3L906",-0.00727543768663172
"A0A1S3MIY2",0.00726890280968615
"A0A1S3R8F3",-0.00726784598884583
"A0A1S3PWG2",0.00726711527277527
"A0A1S3SBL2",-0.00726616194789993
"A0A1S3M283",-0.00726578662588419
"A0A1S3NIA0",-0.00726576967902517
"B5XDZ0",0.00726259633458715
"B5X8M6",0.00725851054060531
"A0A1S3S9I0",-0.00723913487798913
"A0A1S3SU51",-0.00723635958910857
"A0A1S3KKP9",-0.00723522410648942
"A0A1S3M624",-0.00723408076717554
"A0A1S3MEY7",0.00723074400296304
"A0A1S3RZJ0",-0.00722948053125589
"B5X3Y6",-0.0072293584188163
"A0A1S3MHK2",-0.00722640053859554
"B5XFW4",0.00722332010211249
"A0A1S3KXA0",0.00721922368037567
"A0A1S3R0L6",-0.0072138573471556
"B5XEW9",-0.00721183123105906
"A0A1S3SFS8",-0.00721156227289272
"A0A1S3KYE7",-0.00720926695567031
"A0A1S3L2U4",-0.00720695838923318
"A0A1S3Q8L8",0.00720095428205483
"B5X892",0.00720044809414184
"A0A1S3T168",-0.00719726313881863
"A0A1S3L684",-0.00719562005899216
"A0A1S3SXR4",-0.00719151962715243
"A0A1S3M1C6",0.00718277581169861
"A0A1S3L9M0",-0.0071726473911622
"B5DG13",-0.00717206251483717
"A0A1S3LJH4",0.00716722007165763
"A0A1S3LPE2",-0.00716399291461214
"A0A1S3N3E8",-0.00715787281696473
"B9ENY6",0.00715713264148627
"A0A1S3PBD3",0.0071551301592136
"B5X5A6",-0.00715510957137868
"A0A1S3MAZ3",0.00715444341044609
"A0A1S3LUV1",-0.00715432334202317
"A0A1S3S4L4",-0.00715411381081897
"A0A1S3PMP9",0.00714435274754794
"B5X6J0",-0.00713751644475124
"C0H7J3",-0.00712934285170013
"A0A1S3SS05",0.00712602129932512
"A0A1S3QGH7",0.00712290445394025
"A0A1S3LBF4",0.00711964688962672
"A0A1S3LFB7",0.00711929839431433
"B5X2Z8",-0.00711611658850876
"C0H9U1",-0.00711229808750619
"A0A1S3P8L9",-0.00711026070285319
"B5X5P9",-0.0071101320267283
"A0A1S3LRM2",-0.00710317594161115
"A0A1S3T5D6",-0.00709796083681262
"A0A1S3S9Y6",-0.00709776432656073
"B5X623",0.00709718287953578
"A0A1S3NB35",0.00709227220290561
"Q03156",0.00709216383159027
"B5X366",-0.0070845609554749
"A0A1S3L7S6",-0.0070799112767552
"A0A1S3PB88",-0.0070785765639492
"A0A1S3N3B7",-0.00707337118207719
"A0A1S3RJJ1",-0.00706258041799699
"B5X642",-0.0070616691941976
"A0A1S3KRQ4",-0.00706050786343475
"A0A1S3MHD1",-0.00705675863195505
"A0A1S3KQA4",0.007055711754611
"B5X7M8",-0.00705303543444502
"A0A1S3QBW3",0.00705094697906645
"A0A1S3P8F1",0.00704852310714096
"A0A1S3M1Q2",-0.00704534592712744
"A0A1S3NSL0",0.00704412993039852
"A0A1S3SSY3",-0.00704363676806575
"A0A1S3MA53",-0.00703929489019684
"A0A1S3SI04",0.00703810101071722
"A0A1S3SHL1",0.00703790288333568
"A0A1S3SMD2",-0.00703140869081463
"A0A1S3RKV7",-0.00702944121567841
"C0HB84",0.00702774208555204
"A0A1S3SXT2",0.00702468945085113
"A0A1S3T0Y3",-0.00701806338306985
"B5X4K8",0.00701538664304287
"B5X2W0",0.00701330104038182
"A0A1S3M311",-0.00701010300943852
"A0A1S3N8P0",-0.00700888682207438
"A0A1S3LJR4",-0.00700696124267878
"A0A1S3T118",-0.00700352212875489
"A0A1S3RIB8",-0.00700329423789922
"A0A1S3NV01",-0.00699833078516577
"A0A1S3KSQ2",-0.00699273874419801
"B5DGQ9",0.00699186080584848
"A0A1S3QIR1",-0.00698839397708564
"A0A1S3R6I8",-0.0069863344477609
"A0A1S3PUT7",0.00698607381401075
"A0A1S3T666",0.00698495558722453
"A0A1S3NDG7",-0.00697757936401597
"A0A1S3KZQ6",0.00697462447604515
"A0A1S3SH30",-0.00697273781901536
"A0A1S3S853",0.00696325162922001
"B5X703",-0.0069611728424713
"A0A1S3S7C9",-0.00695987082423494
"A0A1S3LK94",-0.00695288155779575
"A0A1S3Q932",0.00694931055279723
"A0A1S3RMY6",0.00694911132137246
"A0A1S3N6L1",0.00694798419902113
"A0A1S3P7G2",-0.0069452806376674
"A0A1S3NWS5",-0.00694461604974522
"A0A1S3SJE0",0.0069324675426404
"A0A1S3L870",-0.00692576299555848
"B5X2F3",0.00692280591951365
"A0A1S3R0U6",0.00692266023479908
"B9ENW3",0.00691976149766163
"A0A1S3PK42",-0.00691649171097157
"A0A1S3LAA8",-0.00691484718536837
"B5X0Y6",-0.00690987402115752
"A0A1S3RJR5",-0.00690357726372431
"B5X4K7",-0.0068999078100636
"A0A1S3LGA6",-0.00689973439420997
"A0A1S3RZ87",0.00689638041066622
"B5XGS1",-0.00688339950820479
"A0A1S3N9R8",-0.0068731242684126
"A0A1S3N2A0",0.00687125807346557
"B5X1A1",-0.00687096599562143
"B5X148",0.00685631992806591
"A0A1S3S1K6",0.00685122485094654
"A0A1S3MN46",-0.00684957049092962
"A0A1S3N6K9",0.00684092535727402
"B5XEV2",-0.00683744390936672
"A0A1S3LK88",-0.00683565500384258
"A0A1S3NFB2",-0.00683562175285065
"A0A1S3R5D3",-0.00683373976232699
"A0A1S3Q392",-0.00683281150210823
"A0A1S3MEC2",0.00682267037036316
"B5X3F9",0.00682221559781274
"A0A1S3R5C8",-0.00681330601268362
"A0A1S3KP87",-0.00680674389506369
"A0A1S3PMP0",0.00680081774810928
"A0A1S3N2D2",-0.00679799391659448
"B5XCC9",0.00679553412958498
"B5DGF9",-0.00679129189531733
"A0A1S3R9P3",-0.00678625884101508
"A0A1S3QRN2",0.00678071335118705
"A0A1S3R0C4",-0.006780600677502
"A0A1S3NQG2",-0.00677667307438478
"B5X3Q1",-0.00676427620663353
"A0A1S3N6S7",0.00676308805420151
"A0A1S3LD30",0.00676112022067158
"A0A1S3N6E0",-0.00676036329387853
"A0A1S3KXV0",-0.0067584887888124
"A0A1S3Q680",-0.00675841478288874
"B5X9Y8",0.00675771243493085
"A0A1S3MYC4",0.00675741769966669
"A0A1S3PA95",-0.0067566115761465
"A0A1S3KLM3",-0.00675623838915079
"A0A1S3MP99",-0.00675505250950007
"A0A1S3RL91",-0.00675027957991934
"A0A1S3L1E9",0.00674802299360936
"A0A1S3SE15",-0.00674741173082484
"A0A1S3PMN8",-0.00674631628751101
"A0A1S3T126",0.00673941256965847
"A0A1S3KUC3",0.00673844397777714
"A0A1S3NSF9",0.00673554466950257
"A0A1S3PW31",-0.00673007803001522
"A0A1S3QMI1",0.00672682565872566
"A0A1S3QIW0",-0.00672261165162807
"A0A1S3RIW7",0.00671949281342129
"A0A1S3M609",0.00671354295887117
"A0A1S3T080",-0.00671263677934688
"A0A1S3SYZ4",0.00670976813888832
"A0A1S3MU26",-0.00670700190529165
"A0A1S3NH62",-0.00670571070243695
"Q29W12",-0.00670292426231751
"A0A1S3KJ89",-0.00669522481693265
"Q2V6Q8",-0.00668733694199856
"A0A1S3NPW7",0.00668700308996328
"A0A1S3PPA7",-0.0066864802183086
"B5X6W0",0.00668460246773448
"A0A1S3PXD9",-0.00668319223476826
"A0A1S3N4N7",0.0066694682950439
"B5XGY1",-0.00666473116749005
"A0A1S3SR49",0.00666013252631141
"B5X241",-0.00664824866323697
"A0A1S3L2L9",-0.00664364958648388
"A0A1S3NLR2",-0.00664196285988824
"A0A1S3M941",-0.00663803955015743
"A0A1S3SZ16",-0.00663709488373857
"B5X6G0",0.00663093500474023
"A0A1S3RAS9",0.00662954391471759
"A0A1S3QAM7",-0.00662069734031564
"A0A1S3S725",-0.00661558823244573
"A0A1S3NZK8",-0.00661261680573813
"A0A1S3RNG0",-0.00660968149504362
"B5X9N0",-0.00660856515987584
"A0A1S3LWI9",-0.00660173413341329
"A0A1S3MLN0",-0.00660026569902075
"A0A1S3RI04",-0.00659624675145057
"A0A1S3RYT8",0.00659486522777489
"A0A1S3SBS6",0.00658974607823519
"A0A1S3SLB3",-0.00658818339068221
"A0A1S3M7H9",-0.0065854749507741
"A0A1S3R8Y3",-0.00657805428198885
"A0A1S3MW86",-0.00657722218451125
"A0A1S3L1N6",0.00657606569705761
"A0A1S3M3V8",-0.00656716342827971
"A0A1S3NS97",0.00656633182664606
"A0A1S3SXA0",-0.00655904165402306
"A0A1S3SM64",0.00655809857961985
"A0A1S3L244",-0.00655327055148988
"A0A1S3KKF0",-0.00654958629381263
"A0A1S3L6M9",-0.00653875924111492
"A0A1S3RGX2",-0.00653312962692918
"A0A1S3KKS4",-0.00653035778154699
"A0A1S3NTK8",-0.00652497116061347
"A0A1S3PZT4",-0.00652230975332991
"A0A1S3Q1U8",-0.00651748433900682
"A0A1S3T4D7",-0.00651058634539714
"A0A1S3LD07",-0.00650943684313748
"A0A1S3PGT7",-0.00650855200635063
"A0A1S3PTK3",-0.00650839584445588
"A0A1S3LSF7",-0.00650433671099851
"A0A1S3NMW7",-0.00650206979989913
"A0A1S3PQT6",0.00648326552850678
"A0A1S3MYF2",0.00647633770966208
"A0A1S3P8C1",0.00647248712917893
"A0A1S3QY14",0.00647071224888893
"A0A1S3T5H6",-0.00647015070723964
"A0A1S3NPT5",0.00646803147808277
"A0A1S3R1V4",-0.00646589326175694
"A0A1S3NSG1",-0.00645560898728669
"A0A1S3QFR2",-0.00645358314110391
"A0A1S3N5V9",-0.00644978290597793
"B5XEX6",0.00644901863416738
"A0A1S3Q136",-0.00644772398777555
"A0A1S3RQ28",-0.00643163416260439
"A0A1S3MH99",-0.00642891448027608
"A0A1S3LS62",-0.00642810522870401
"A0A1S3LFH6",-0.00642543170532077
"A0A1S3L820",-0.00642314639209328
"A0A1S3QN23",-0.00642309601435283
"A0A1S3SNA7",-0.00641318129371343
"C0H9R4",-0.00641285232518641
"C0HAI7",-0.00641179062406114
"B5XBY2",-0.00640761277691458
"B5X489",-0.00640209372687884
"B5X5S9",-0.0063990155925343
"A0A1S3NEN1",0.0063955857147125
"B5X9B6",-0.00639336391867341
"A0A1S3RI96",-0.00639316753574731
"A0A1S3MT56",-0.00639295351515131
"A0A1S3Q247",-0.00638600951735792
"B9EQF4",0.00638357903868618
"B9EPP5",-0.00638245701541683
"A0A1S3S5U3",-0.00637821214622926
"A0A1S3MXX5",-0.00637607012007222
"A0A1S3M0V1",0.00637483923987667
"A0A1S3NLC6",-0.00637081607835349
"B5X102",-0.00636946546636239
"B5X3I1",-0.00636631448836166
"A0A1S3NYY9",-0.00635173082995345
"A0A1S3KYB1",-0.00634795410781189
"A0A1S3PQ47",0.00634756108828896
"A0A1S3NZN6",-0.00633493262253483
"A0A1S3LVP9",-0.00633235606411402
"A0A1S3RX87",0.00633189136067073
"A0A1S3NQK0",-0.00632971906395959
"A0A1S3M6M3",0.00632270698446563
"A0A1S3MU34",-0.00632222321970737
"A0A1S3N3G2",0.0063212635767111
"A0A1S3SRY6",-0.00631986737034207
"A0A1S3KWI4",-0.0063180138345381
"A0A1S3QVM0",-0.00631546055615103
"A0A1S3SZN4",-0.00631359465844549
"A0A1S3KSG6",0.00631345810386555
"A0A1S3NU86",-0.00631145933002989
"B5X0V9",-0.00630996018448634
"A0A1S3PN43",-0.00630088466015529
"C0HB55",-0.00629695356741525
"B5X4D0",-0.00629463644546941
"A0A1S3P5B0",-0.00629441960879377
"A0A1S3PYW9",0.00629236998449252
"A0A1S3PAK7",-0.00628959730069522
"A0A1S3NXV2",0.00628573657191493
"A0A1S3M4V5",0.00627819762119094
"A0A1S3M3C2",0.00627192320965986
"B9EMD1",0.00627123508383645
"C0HBS7",0.00626362060669372
"A0A1S3NTS8",-0.00626013649086577
"A0A1S3P282",-0.00625891239720581
"B5X956",0.00625598612611231
"A0A1S3RV41",-0.00625236109381968
"A0A1S3S0Y8",0.00624830608112561
"B5X3U3",-0.00624670567719916
"A0A1S3RDQ8",0.0062451954649861
"A0A1S3PG75",-0.00624397315808883
"A0SEG1",0.00623068281644888
"A0A1S3NYZ3",-0.00622979544041041
"A0A1S3L4Q6",0.00622709718230839
"A0A1S3KTQ8",-0.00622226411207349
"C0H8H7",0.00621937203162306
"A0A1S3RCK8",0.00620811523994181
"B5X9U1",-0.0062038794988161
"A0A1S3R0T0",0.00620304096747496
"A0A1S3LZP4",-0.00620070701654801
"A0A1S3LUZ4",-0.0061973846994787
"B5X9Z4",-0.00619319839090089
"A0A1S3MPN3",-0.00619289178713263
"A0A1S3LGB6",-0.00619239517109633
"A0A1S3PH17",-0.00619014265807746
"A0A1S3P376",-0.0061884122690583
"A0A1S3LUT7",-0.00618720437074704
"A0A1S3NJG1",-0.00618604727937195
"A0A1S3S821",-0.00617951644360354
"A0A1S3KJ28",-0.0061772776238505
"A0A1S3NP57",-0.00617138067113306
"A0A1S3R2A9",-0.0061642081794706
"B5DFV0",0.00616065478665983
"C0H9F6",0.00615117200897563
"A0A1S3MNL5",-0.00615091489139992
"A0A1S3MXH5",-0.00614542771621671
"B5X6K7",-0.00614111114507758
"A0A1S3QFM1",-0.00613853652397645
"A0A1S3PMR1",-0.00613787535211155
"B5XBY3",0.00613649723397339
"A0A1S3SER7",-0.00612978223796009
"B5X3C8",-0.00612896889652134
"B5X9S9",0.00612391874188546
"B5X3N7",-0.00612262492756493
"B5X856",0.00612166278701457
"A0A1S3ME01",-0.00611793680421681
"B5XBI7",-0.00611306880767859
"A0A1S3PDP0",-0.0061129059353946
"A0A1S3KTX6",-0.00609938241311037
"A0A1S3RIY6",-0.00609774892511251
"B5X2Q6",0.00608699769409287
"A0A1S3S8J0",0.00608318644828405
"A0A1S3Q0V6",0.00607314424460955
"A0A1S3N1C3",-0.00605742175988226
"A0A1S3KMB6",0.00605444959732854
"A0A1S3QS16",-0.00605151599101983
"B5X4I3",0.00604900420484953
"A0A1S3SYE4",-0.00604637010431072
"A0A1S3P3R7",-0.00604337046748932
"A0A1S3LCT4",-0.00604288590124282
"C0HBT4",0.00602767150830295
"A0A1S3R275",0.006026706434482
"B5X5V9",0.00601552236335033
"A0A1S3Q5Y7",-0.00601395400218421
"A0A1S3T604",-0.00601360870006888
"A0A1S3LEZ3",0.00600537777191359
"B9ENW4",-0.00600222057985945
"P49946",0.00599652618456103
"A0A1S3PLL4",0.00599202941057305
"A0A1S3MJJ1",-0.00599188545277994
"A0A1S3M7W8",-0.00599141382601808
"A0A1S3QHB6",0.00598814712013528
"A0A1S3MKI6",-0.00598773882698584
"A0A1S3R5T9",0.00598745167683144
"A0A1S3QRL5",0.00598058932419119
"A0A1S3L4Y3",0.00597754232999216
"A0A1S3MJL1",-0.00596923795779574
"A0A1S3Q538",-0.00595537305858358
"A0A1S3RV97",-0.00595121035551333
"A0A1S3KZA2",0.00594749305058885
"A0A1S3PFG7",-0.00594267028374068
"A0A1S3RBI7",0.00593802051206844
"C0HA13",-0.00593136427633282
"A0A1S3RIV6",-0.0059278511371002
"A0A1S3MRI8",0.00592066680284744
"B5XGC3",0.00591422821312177
