"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC106610160",316.140991251354,0.422510174211083,0.282587277205429,1.49514931595429,0.134875477715692,0.290507590559972
"LOC123729576",3.41689790827864,6.33795255304136,2.38182012136848,2.66097027906535,0.0077915834411993,0.0353100944860205
"LOC106600683",27.133376704202,-1.02834848622276,0.62371965430668,-1.64873509937066,0.0992019160959448,0.234739384344223
"slc4a11",5.99457294432985,0.974465812886093,1.25892808637756,0.774044064494598,0.438904733696768,0.63092362492858
"LOC106599499",24.6233357109412,0.0737945294309081,0.910154396772309,0.0810791330488612,0.935379020458183,0.967088388182681
"LOC106578259",97.7398524425515,1.04347079249894,0.41744061815878,2.49968677485534,0.0124303155606642,0.0505374190542404
"LOC123729642",56.3817143854907,3.39902761059525,1.29108980050937,2.63268101820201,0.00847138669286106,0.0376559311903247
"cfd",27855.7475886544,0.814158824144082,0.311442765871537,2.61415230456791,0.00894491523778745,0.0392907132349417
"LOC123726692",1.0197694887868,1.76713390768483,4.38253814011514,0.403221569599028,0.686785233285045,NA
"LOC106566220",18.2073729006375,2.03923087428669,1.01130760295905,2.01642988574394,0.0437550430466112,0.130858477806726
"LOC106560213",0.358258750410461,1.27759394509836,6.97287373362479,0.183223444723731,0.854622699514892,NA
"LOC106601271",345.957053444567,-0.368527987526009,0.342365639501475,-1.0764163952394,0.281741073131186,0.477074546373537
"LOC106602449",129.464830408042,0.232196254463695,0.307202363282532,0.755841367828755,0.449744310900356,0.640334117122205
"LOC106607996",239.093073030979,-0.349404041697888,0.453460771877311,-0.770527603195681,0.440986987582554,0.632826159925693
"LOC106560212",82.1025591016756,-0.382926474277602,0.56024120128612,-0.68350287947144,0.494289131304312,0.677554444829429
"LOC106592208",0.46266670573728,4.19301171466092,4.43941900617253,0.944495599273463,0.344916449621555,NA
"trnav-cac",0.380788513804452,-1.10763932523545,5.2918725047684,-0.209309525926291,0.834206615862459,NA
"trnal-uaa",0.570418747911267,1.74638299616065,6.23066231959275,0.280288500095572,0.7792561729273,NA
"trnav-uac",0.351887583976094,1.61431141251982,7.75995898115901,0.208030920838542,0.835204824129172,NA
"trnav-aac",0.537018321020161,-1.95249048699017,6.4188895264741,-0.304178858186811,0.760991630902042,NA
"trnav-cac_1",0.0497743150188792,0,7.79021802287975,0,1,NA
"trnav-cac_2",0,NA,NA,NA,NA,NA
"trnap-agg",0.0731392268715997,-0.510744546553405,7.79021802287975,-0.0655622917167858,0.947726311341514,NA
"LOC106568467",1.79363019401062,3.33093298762129,2.67967118255213,1.24303795529453,0.213853847288258,0.397823252354523
"LOC106569409",344.246097705021,-0.149485504732258,0.225530369955226,-0.662817627452724,0.507447362614046,0.687885060876703
"LOC106571075",132.992145972126,-0.650337004321067,0.355820583035467,-1.82771046793615,0.0675930162684593,0.17856694279268
"LOC106594790",197.919374584863,-1.84244590958587,0.306474536032643,-6.0117422264068,1.83540007517011e-09,5.17304346703808e-08
"LOC106577206",179.311109598669,-0.422693416354928,0.283082939408983,-1.4931787031653,0.135390415268596,0.291294313829796
"LOC106590819",122.957074944647,-0.228479270865346,0.415653468890144,-0.549686909808354,0.582534136778306,0.746788934952331
"psen1",427.168331802776,-0.161942703653784,0.227283589025325,-0.712513843820634,0.476146641903037,0.662732816609676
"paplna",121.289843290301,0.513251347116811,0.380482152338038,1.34894986259649,0.177353070760599,0.350758096004847
"LOC106578466",130.711383855239,0.947837363862348,0.484707079960228,1.9554848754017,0.0505258668248718,0.145047360249103
"slc2a1c",1.4711445738065,5.12952854007023,3.02725100054526,1.69445101815023,0.0901796118885996,NA
"smoc1",1428.42809970212,-0.120346955010093,0.223383353115564,-0.538746300167826,0.590061921476942,0.752407195223703
"ccdc177",22.9945653748446,0.0693091186140629,0.798125358804715,0.0868398903122954,0.930798779489682,0.964565360864307
"LOC106586368",5.09343335560562,-0.783961477793145,1.71685640523518,-0.456626119343835,0.647939802120538,0.793931695291642
"slc39a9",459.9119703748,-0.260905673486139,0.297669138722269,-0.876495543360874,0.380760698112983,0.577178839414367
"LOC123726725",0.060984882198909,-0.510744546553404,7.79021802287975,-0.0655622917167857,0.947726311341514,NA
"LOC123726726",0.471494801676558,4.01123043215175,4.82706573194182,0.830987323335687,0.405980790691615,NA
"LOC123730381",1.85720619177903,-0.0257153554355546,2.5557205224654,-0.0100618808705844,0.991971916063423,0.996150939947381
"LOC106585227",2.04484942235193,-0.259006659881289,2.28748393735201,-0.113227750215862,0.909849995643775,0.953796414618875
"LOC106599215",250.073996788107,-0.997401060999755,0.3357034907276,-2.97107741965387,0.00296756960863962,0.0164331294734094
"LOC106599105",131.692793280756,-2.05188622791056,1.14790023478351,-1.78751268249156,0.073854664163287,0.190272484084045
"LOC106598856",59.4004566089408,0.836926604219739,0.824511001251585,1.01505814106702,0.310078113471998,0.507883020665643
"si:ch211-10a23.2",87.4754758041675,1.49945822864861,0.615755561611995,2.43515174223219,0.0148855458657693,0.0582368838256041
"plek2",259.925982343977,1.54451301092984,0.85390401276352,1.80876654500226,0.0704872797995654,0.184209883031631
"LOC106599381",7.26806742069232,0.706740883152991,1.26119432141112,0.560374298515897,0.575224158594041,0.740977775749267
"fbln5",601.093265911186,-0.755171943174537,0.385951507323029,-1.95664980922715,0.0503886546231004,0.144846559551021
"LOC106593613",337.498349636837,-0.403990703917489,0.206990170283935,-1.95173859397923,0.0509692480244888,0.145991815830166
"ndufaf1",133.531230793133,-1.8587051141283,0.539808905680518,-3.4432650046503,0.000574735834552878,0.00425358639741163
"LOC106594936",115.653328974532,0.0877602010334007,0.551393253233308,0.159160817653797,0.873542173272674,0.933746606562873
"LOC106593071",179.81408892568,-0.506590779772829,0.315382104347177,-1.60627623695213,0.108213229125364,0.249140318776444
"LOC106592535",59.6139244366522,-0.289983068973343,0.433053999936726,-0.669623347240096,0.503097926929585,0.68432704535724
"LOC106599806",193.624867797824,-0.716127161254462,0.329496352707555,-2.17339935744315,0.0297502731603349,0.0985438615267114
"LOC106589466",39.3653722927101,1.92491253892195,0.690390941301692,2.78814860359066,0.00530102214254231,0.0262024882585171
"pcnx1",859.23601357223,0.0143622569124995,0.214088663362494,0.067085555521365,0.946513593013009,0.973352562286084
